eps_ms,topology,metric,lia_mechanism,baseline_mechanism,mean_diff,ci_low,ci_high,n
0.0,STARLINK-200,revenue_ratio,LIA_lambda0.5_per_s,BatchVCG_B10ms,0.5878236438815208,0.5831060564088553,0.5924710509511699,17500
0.0,STARLINK-200,revenue_ratio,LIA_lambda0.5_per_s,BatchVCG_B1ms,0.9103945642742828,0.9081976783472298,0.9125753037540497,17500
0.0,STARLINK-200,revenue_ratio,LIA_lambda0.5_per_s,BatchVCG_B20ms,0.3137700139798634,0.30970638329262334,0.3179003013440312,17500
0.0,STARLINK-200,revenue_ratio,LIA_lambda0.5_per_s,BatchVCG_B50ms,0.009354882475104765,0.008750296512723682,0.009965859682801366,17500
0.0,STARLINK-200,revenue_ratio,LIA_lambda0.5_per_s,BatchVCG_B5ms,0.7612154482480276,0.7570970199814309,0.7653453402548103,17500
0.0,STARLINK-200,revenue_ratio,LIA_lambda0.5_per_s,FastVCG,0.948223872269368,0.9472810973509257,0.9491637747673572,17500
0.0,STARLINK-200,revenue_ratio,LIA_lambda0.5_per_s,HoldBack,-0.0008864080414084706,-0.0009994789402566272,-0.0007737925919949851,17500
0.0,STARLINK-200,revenue_ratio,LIA_lambda0.5_per_s,SyncVCG,-0.0008864080414084706,-0.0009984791977354468,-0.0007753665987484062,17500
0.0,STARLINK-200,revenue_ratio,LIA_lambda1_per_s,BatchVCG_B10ms,0.5859121741197829,0.5810112468716162,0.5906323471301834,17500
0.0,STARLINK-200,revenue_ratio,LIA_lambda1_per_s,BatchVCG_B1ms,0.9084830945125449,0.9062609800746722,0.9106350719492746,17500
0.0,STARLINK-200,revenue_ratio,LIA_lambda1_per_s,BatchVCG_B20ms,0.31185854421812564,0.3077440026050471,0.31598246330869223,17500
0.0,STARLINK-200,revenue_ratio,LIA_lambda1_per_s,BatchVCG_B50ms,0.007443412713366955,0.0068267410047148595,0.008083818297552727,17500
0.0,STARLINK-200,revenue_ratio,LIA_lambda1_per_s,BatchVCG_B5ms,0.7593039784862897,0.7553489837796133,0.7633836657208449,17500
0.0,STARLINK-200,revenue_ratio,LIA_lambda1_per_s,FastVCG,0.9463124025076304,0.945382516989273,0.9472333036986055,17500
0.0,STARLINK-200,revenue_ratio,LIA_lambda1_per_s,HoldBack,-0.002797877803146279,-0.0029993549999481205,-0.002587963072814839,17500
0.0,STARLINK-200,revenue_ratio,LIA_lambda1_per_s,SyncVCG,-0.002797877803146279,-0.0030029887434024887,-0.0025901940489889523,17500
0.0,STARLINK-200,revenue_ratio,LIA_lambda2_per_s,BatchVCG_B10ms,0.5808306124375068,0.5761345134885563,0.5856206101106013,17500
0.0,STARLINK-200,revenue_ratio,LIA_lambda2_per_s,BatchVCG_B1ms,0.9034015328302689,0.9012184012421105,0.9056142884039612,17500
0.0,STARLINK-200,revenue_ratio,LIA_lambda2_per_s,BatchVCG_B20ms,0.30677698253584956,0.3026220506162535,0.31082529286581234,17500
0.0,STARLINK-200,revenue_ratio,LIA_lambda2_per_s,BatchVCG_B50ms,0.0023618510310909617,0.001692233172642224,0.003042142643196342,17500
0.0,STARLINK-200,revenue_ratio,LIA_lambda2_per_s,BatchVCG_B5ms,0.7542224168040137,0.7500835992655401,0.7582701038149663,17500
0.0,STARLINK-200,revenue_ratio,LIA_lambda2_per_s,FastVCG,0.9412308408253544,0.940298409024846,0.942150646421049,17500
0.0,STARLINK-200,revenue_ratio,LIA_lambda2_per_s,HoldBack,-0.007879439485422272,-0.008220886811219474,-0.007524364663682369,17500
0.0,STARLINK-200,revenue_ratio,LIA_lambda2_per_s,SyncVCG,-0.007879439485422272,-0.008233810843463233,-0.007531714776562591,17500
0.0,STARLINK-200,revenue_ratio_feasible,LIA_lambda0.5_per_s,BatchVCG_B10ms,0.5893340679164336,0.5845558493543622,0.5940658954167343,17500
0.0,STARLINK-200,revenue_ratio_feasible,LIA_lambda0.5_per_s,BatchVCG_B1ms,0.9125924398002817,0.9104099310917783,0.9147793842524403,17500
0.0,STARLINK-200,revenue_ratio_feasible,LIA_lambda0.5_per_s,BatchVCG_B20ms,0.31464579826155836,0.310518577176796,0.3187246335846842,17500
0.0,STARLINK-200,revenue_ratio_feasible,LIA_lambda0.5_per_s,BatchVCG_B50ms,0.009374669056115859,0.008763893688275015,0.00999336421826274,17500
0.0,STARLINK-200,revenue_ratio_feasible,LIA_lambda0.5_per_s,BatchVCG_B5ms,0.7630950566271445,0.7590104610317868,0.7671685682083157,17500
0.0,STARLINK-200,revenue_ratio_feasible,LIA_lambda0.5_per_s,FastVCG,0.9505063907021266,0.9495945750663622,0.9514123883925953,17500
0.0,STARLINK-200,revenue_ratio_feasible,LIA_lambda0.5_per_s,HoldBack,-0.0008881539004751647,-0.0010026547632541877,-0.0007742518248452486,17500
0.0,STARLINK-200,revenue_ratio_feasible,LIA_lambda0.5_per_s,SyncVCG,-0.0008881539004751647,-0.0010034030237227201,-0.000776903187861238,17500
0.0,STARLINK-200,revenue_ratio_feasible,LIA_lambda1_per_s,BatchVCG_B10ms,0.587418497796998,0.5827866577969474,0.5921430588603106,17500
0.0,STARLINK-200,revenue_ratio_feasible,LIA_lambda1_per_s,BatchVCG_B1ms,0.910676869680846,0.9084670582083911,0.9128498211488278,17500
0.0,STARLINK-200,revenue_ratio_feasible,LIA_lambda1_per_s,BatchVCG_B20ms,0.31273022814212265,0.3086419607197703,0.3167480791699138,17500
0.0,STARLINK-200,revenue_ratio_feasible,LIA_lambda1_per_s,BatchVCG_B50ms,0.007459098936680175,0.006828435604870174,0.008097930382169032,17500
0.0,STARLINK-200,revenue_ratio_feasible,LIA_lambda1_per_s,BatchVCG_B5ms,0.761179486507709,0.7570654723172245,0.7653225774375251,17500
0.0,STARLINK-200,revenue_ratio_feasible,LIA_lambda1_per_s,FastVCG,0.9485908205826908,0.9476962933200365,0.9494719730471017,17500
0.0,STARLINK-200,revenue_ratio_feasible,LIA_lambda1_per_s,HoldBack,-0.0028037240199108504,-0.0030103456563195935,-0.0025985672442567567,17500
0.0,STARLINK-200,revenue_ratio_feasible,LIA_lambda1_per_s,SyncVCG,-0.0028037240199108504,-0.003009925666169364,-0.0026020055266829604,17500
0.0,STARLINK-200,revenue_ratio_feasible,LIA_lambda2_per_s,BatchVCG_B10ms,0.5823249741450733,0.5775942634417355,0.5871793575556102,17500
0.0,STARLINK-200,revenue_ratio_feasible,LIA_lambda2_per_s,BatchVCG_B1ms,0.9055833460289217,0.9034700100790408,0.9077441907858834,17500
0.0,STARLINK-200,revenue_ratio_feasible,LIA_lambda2_per_s,BatchVCG_B20ms,0.3076367044901983,0.3035462187865587,0.3117209063267755,17500
0.0,STARLINK-200,revenue_ratio_feasible,LIA_lambda2_per_s,BatchVCG_B50ms,0.0023655752847558105,0.0017052280802253514,0.003046380862606675,17500
0.0,STARLINK-200,revenue_ratio_feasible,LIA_lambda2_per_s,BatchVCG_B5ms,0.7560859628557844,0.7520002103674713,0.760108215084126,17500
0.0,STARLINK-200,revenue_ratio_feasible,LIA_lambda2_per_s,FastVCG,0.9434972969307666,0.94260933859666,0.9443762343390787,17500
0.0,STARLINK-200,revenue_ratio_feasible,LIA_lambda2_per_s,HoldBack,-0.007897247671835214,-0.008244129655632398,-0.007551998435813146,17500
0.0,STARLINK-200,revenue_ratio_feasible,LIA_lambda2_per_s,SyncVCG,-0.007897247671835214,-0.00826141426751147,-0.007545295754510201,17500
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda0.5_per_s,BatchVCG_B10ms,34.870332556292375,34.724529619997476,35.0126150094948,17500
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda0.5_per_s,BatchVCG_B1ms,43.87007628696768,43.723430336349494,44.01596721385077,17500
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda0.5_per_s,BatchVCG_B20ms,24.895810658320247,24.750603075397947,25.039835010850656,17500
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda0.5_per_s,BatchVCG_B50ms,1.1946189298522554,1.1391979876048375,1.2502574543367975,17500
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda0.5_per_s,BatchVCG_B5ms,39.87004941256381,39.72249230716808,40.017425614036135,17500
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda0.5_per_s,FastVCG,44.87007624731995,44.724046851212,45.02143199522501,17500
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda0.5_per_s,HoldBack,-0.6784486109587816,-0.6941246142133013,-0.662512180649025,17500
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda0.5_per_s,SyncVCG,-0.6789902252741211,-0.6946739184423739,-0.6633860042333554,17500
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda1_per_s,BatchVCG_B10ms,34.870120642515126,34.722544993095745,35.017839249223925,17500
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda1_per_s,BatchVCG_B1ms,43.86986437319044,43.72646216458235,44.01431686424314,17500
