eps_ms,topology,mechanism,n_instances,welfare_ratio_mean,welfare_ratio_ci_low,welfare_ratio_ci_high,welfare_ratio_n,revenue_ratio_mean,revenue_ratio_ci_low,revenue_ratio_ci_high,revenue_ratio_n,compute_time_s_mean,compute_time_s_ci_low,compute_time_s_ci_high,compute_time_s_n,clearing_latency_ms_mean,clearing_latency_ms_ci_low,clearing_latency_ms_ci_high,clearing_latency_ms_n,effective_welfare_mean,effective_welfare_ci_low,effective_welfare_ci_high,effective_welfare_n,clique_number_w_mean,clique_number_w_ci_low,clique_number_w_ci_high,clique_number_w_n
0.0,DSN-30,SyncVCG,17500,0.9964688075475229,0.996156328118043,0.9967871799942757,17500,0.9469608194569519,0.9459571082116733,0.9479370080010467,17500,2.8905694239905903e-06,2.8553869704982e-06,2.928404977678188e-06,17500,1194723.209164209,1194602.8868488255,1194834.6968235313,17500,9.71145883834205e-41,3.1917956767951637e-43,2.8610402785535058e-40,17500,27.932971428571427,27.738112857142855,28.129717142857142,17500
0.0,INTERNET-100,BatchVCG_B10ms,17500,0.9718293540366459,0.9708247912785908,0.9728207406172652,17500,0.8972932921723906,0.8955803752877399,0.8990049690651386,17500,2.5949502430324043e-06,2.5805149952481904e-06,2.6099359882729393e-06,17500,13.773255852275563,13.74794683811763,13.797520764043835,17500,929.2447328957186,928.010774314021,930.4941397974754,17500,28.505942857142855,28.309537142857145,28.702697142857144,17500
0.0,INTERNET-100,BatchVCG_B1ms,17500,0.6013510032820768,0.5971536985975102,0.6056590531495164,17500,0.15712469585475466,0.1532790877650037,0.16088769225457497,17500,1.6104863823524542e-06,1.6020083327644638e-06,1.61906127734775e-06,17500,5.091412271718724,5.058735835519966,5.124409091857997,17500,575.5614730551928,571.3112589300079,579.7062856250125,17500,28.505942857142855,28.30788,28.70778,17500
0.0,INTERNET-100,BatchVCG_B20ms,17500,0.9975903176800549,0.9973152035182123,0.9978500329724633,17500,0.9498083652508237,0.9488630482879038,0.9507541076549911,17500,2.9687082528003626e-06,2.9513373247547338e-06,2.98644522354672e-06,17500,16.057402910527895,16.053005201225844,16.06175194019228,17500,953.5846497070924,952.7643054382952,954.3981906413,17500,28.505942857142855,28.315197142857144,28.704117142857143,17500
0.0,INTERNET-100,BatchVCG_B50ms,17500,0.9975903176800549,0.9973137719582904,0.9978566960943265,17500,0.9498083652508237,0.9488489768526173,0.950744284222861,17500,2.9100080419863973e-06,2.8930269106889945e-06,2.9277009536911335e-06,17500,16.05734421031708,16.053002296130344,16.06167284416448,17500,953.5846553195519,952.7622406385093,954.4128750025773,17500,28.505942857142855,28.30433857142857,28.707261428571428,17500
0.0,INTERNET-100,BatchVCG_B5ms,17500,0.8420788564117141,0.8391850435099805,0.8449261080315058,17500,0.6370911858633367,0.6330253708928928,0.6412235741110874,17500,1.914437228281583e-06,1.9038507892816725e-06,1.925249940083761e-06,17500,9.088191478777382,9.056175385696532,9.121555248178911,17500,805.9601296492606,803.0804092426763,808.8244466410748,17500,28.505942857142855,28.30485714285714,28.706688571428572,17500
0.0,INTERNET-100,FastVCG,17500,0.5228081336640188,0.5184511342160121,0.5272993060484477,17500,0.0,0.0,0.0,17500,1.563267403149179e-06,1.5554374226901148e-06,1.5717603056691588e-06,17500,4.091365052739521,4.058999616239968,4.124584548292258,17500,500.0947850155046,495.6702864951357,504.377834977403,17500,28.505942857142855,28.303535714285715,28.708804285714287,17500
0.0,INTERNET-100,HoldBack,17500,0.9975903176800549,0.9973227170203505,0.9978517778766328,17500,0.9498083652508237,0.948840888434023,0.9507569213782213,17500,1.9988002521651133e-06,1.9863048501844918e-06,2.0113385859544255e-06,17500,16.056433002527257,16.0520671266001,16.06080867420566,17500,953.5847429436062,952.731013039871,954.3962286615933,17500,28.505942857142855,28.302552857142857,28.708518571428574,17500
0.0,INTERNET-100,LIA_lambda0.5_per_s,17500,0.9975528139368751,0.9972746302269171,0.9978130032370429,17500,0.9497305995789093,0.9487801899212113,0.9506718174608813,17500,6.918745873762028e-06,6.877228276072336e-06,6.961263510664659e-06,17500,15.883877746465163,15.876591000372855,15.891128468950464,17500,953.5644354351572,952.7363159013761,954.3886260127084,17500,28.505942857142855,28.30582857142857,28.707885714285716,17500
0.0,INTERNET-100,LIA_lambda1_per_s,17500,0.9974484463329597,0.9971742812338513,0.9977110859946864,17500,0.9495219024663635,0.9485542462829758,0.9504704883257131,17500,6.749828432553581e-06,6.708274764906881e-06,6.792384845570528e-06,17500,15.883708829023956,15.876490902561025,15.890941898907151,17500,953.4636704486151,952.6411278842513,954.2900374527002,17500,28.505942857142855,28.307252857142856,28.704875714285716,17500
0.0,INTERNET-100,LIA_lambda2_per_s,17500,0.9971103822190327,0.996838309045465,0.9973747644465905,17500,0.9488179360785534,0.9478806460749275,0.9497542378895957,17500,6.693820422515273e-06,6.651377985087623e-06,6.736972162699593e-06,17500,15.883652821013916,15.876409331240612,15.890943716951538,17500,953.1379802065383,952.308256758889,953.9491813505426,17500,28.505942857142855,28.309597142857143,28.70520142857143,17500
