eps_ms,topology,metric,lia_mechanism,baseline_mechanism,mean_diff,ci_low,ci_high,n
0.0,STARLINK-200,revenue_ratio,LIA_lambda0.25_per_s,BatchVCG_B5ms,0.6474822457225032,0.6386635326446587,0.656180018455584,5000
0.0,STARLINK-200,revenue_ratio,LIA_lambda0.25_per_s,FastVCG,0.9905171723356893,0.9901237745567177,0.9908889996322462,5000
0.0,STARLINK-200,revenue_ratio,LIA_lambda0.25_per_s,HoldBack,-0.0009495434634330803,-0.001037016016790869,-0.0008653316911651323,5000
0.0,STARLINK-200,revenue_ratio,LIA_lambda0.25_per_s,SyncVCG,-0.0009495434634330803,-0.0010360512761128074,-0.0008637958500193419,5000
0.0,STARLINK-200,revenue_ratio,LIA_lambda0.5_per_s,BatchVCG_B0.5ms,0.9514936419386968,0.9476078903281127,0.9553046586008124,5000
0.0,STARLINK-200,revenue_ratio,LIA_lambda0.5_per_s,BatchVCG_B10ms,0.39281662933533196,0.38469987309647324,0.40101509614803343,5000
0.0,STARLINK-200,revenue_ratio,LIA_lambda0.5_per_s,BatchVCG_B1ms,0.914283502470416,0.9090137765983084,0.9194797567308297,5000
0.0,STARLINK-200,revenue_ratio,LIA_lambda0.5_per_s,BatchVCG_B2ms,0.843121040180411,0.8362284411606306,0.8498640865468542,5000
0.0,STARLINK-200,revenue_ratio,LIA_lambda0.5_per_s,BatchVCG_B5ms,0.6462279580744552,0.6374860960097892,0.6548907357625326,5000
0.0,STARLINK-200,revenue_ratio,LIA_lambda0.5_per_s,FastVCG,0.989262884687641,0.9888683239974901,0.9896306616246068,5000
0.0,STARLINK-200,revenue_ratio,LIA_lambda0.5_per_s,HoldBack,-0.002203831111481144,-0.002343444991897511,-0.002062292688259917,5000
0.0,STARLINK-200,revenue_ratio,LIA_lambda0.5_per_s,SyncVCG,-0.002203831111481144,-0.002345493113490584,-0.0020633382634693918,5000
0.0,STARLINK-200,revenue_ratio,LIA_lambda1_per_s,BatchVCG_B0.5ms,0.9491228157657015,0.9452225735360082,0.9529345116964069,5000
0.0,STARLINK-200,revenue_ratio,LIA_lambda1_per_s,BatchVCG_B10ms,0.3904458031623367,0.3823388339000193,0.398733922896432,5000
0.0,STARLINK-200,revenue_ratio,LIA_lambda1_per_s,BatchVCG_B1ms,0.9119126762974207,0.9066737197209637,0.9169513449304929,5000
0.0,STARLINK-200,revenue_ratio,LIA_lambda1_per_s,BatchVCG_B2ms,0.8407502140074157,0.8338680537114241,0.8475610966867356,5000
0.0,STARLINK-200,revenue_ratio,LIA_lambda1_per_s,BatchVCG_B5ms,0.64385713190146,0.6349451048200051,0.6523600417022295,5000
0.0,STARLINK-200,revenue_ratio,LIA_lambda1_per_s,FastVCG,0.9868920585146458,0.9864889970272959,0.9872853116173965,5000
0.0,STARLINK-200,revenue_ratio,LIA_lambda1_per_s,HoldBack,-0.004574657284476419,-0.004797356187212557,-0.004344284870332285,5000
0.0,STARLINK-200,revenue_ratio,LIA_lambda1_per_s,SyncVCG,-0.004574657284476419,-0.004801015072811625,-0.004354356983586324,5000
0.0,STARLINK-200,revenue_ratio,LIA_lambda2_per_s,BatchVCG_B0.5ms,0.9448269782481108,0.9409041102220916,0.9485788582944488,5000
0.0,STARLINK-200,revenue_ratio,LIA_lambda2_per_s,BatchVCG_B10ms,0.38614996564474596,0.37791526185452595,0.39436492017308694,5000
0.0,STARLINK-200,revenue_ratio,LIA_lambda2_per_s,BatchVCG_B1ms,0.9076168387798301,0.9023454645119454,0.9126886259946713,5000
0.0,STARLINK-200,revenue_ratio,LIA_lambda2_per_s,BatchVCG_B2ms,0.836454376489825,0.8294854053761398,0.8432432456198321,5000
0.0,STARLINK-200,revenue_ratio,LIA_lambda2_per_s,BatchVCG_B5ms,0.6395612943838691,0.630752603231341,0.6481432658439525,5000
0.0,STARLINK-200,revenue_ratio,LIA_lambda2_per_s,FastVCG,0.9825962209970552,0.9821287017241456,0.9830529230820638,5000
0.0,STARLINK-200,revenue_ratio,LIA_lambda2_per_s,HoldBack,-0.008870494802067181,-0.009201478306558524,-0.008539549493601905,5000
0.0,STARLINK-200,revenue_ratio,LIA_lambda2_per_s,SyncVCG,-0.008870494802067181,-0.009197750508352849,-0.008545425821334397,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda0.25_per_s,BatchVCG_B0.5ms,56.37894564864626,56.19600200211564,56.56277646150312,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda0.25_per_s,BatchVCG_B10ms,46.878494383207794,46.69654177207696,47.06318944948994,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda0.25_per_s,BatchVCG_B1ms,55.879054502024594,55.69251996933694,56.06383709418732,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda0.25_per_s,BatchVCG_B2ms,54.87895201528379,54.69350765011515,55.05955531353835,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda0.25_per_s,BatchVCG_B5ms,51.87887378202219,51.695229892133774,52.064437801208456,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda0.25_per_s,FastVCG,56.878909008413835,56.69892048649278,57.056790204652835,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda0.25_per_s,HoldBack,-0.027672873984191635,-0.03303064418415093,-0.022292536925068124,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda0.25_per_s,SyncVCG,-0.03356384922480963,-0.0390127162703994,-0.0283850778324359,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda0.5_per_s,BatchVCG_B0.5ms,56.378160799829566,56.19395296346889,56.555671643691305,5000
