eps_ms,topology,bidder_count,mechanism,n_instances,welfare_ratio_mean,welfare_ratio_ci_low,welfare_ratio_ci_high,welfare_ratio_n,revenue_ratio_mean,revenue_ratio_ci_low,revenue_ratio_ci_high,revenue_ratio_n,compute_time_s_mean,compute_time_s_ci_low,compute_time_s_ci_high,compute_time_s_n,clearing_latency_ms_mean,clearing_latency_ms_ci_low,clearing_latency_ms_ci_high,clearing_latency_ms_n,effective_welfare_mean,effective_welfare_ci_low,effective_welfare_ci_high,effective_welfare_n,clique_number_w_mean,clique_number_w_ci_low,clique_number_w_ci_high,clique_number_w_n
0.0,DSN-30,200,BatchVCG_B1ms,1000,0.512536576450892,0.4944449913401485,0.5300564938564862,1000,0.0,0.0,0.0,1000,6.636577541939914e-06,6.582833881839179e-06,6.699938254314475e-06,1000,14346.222228469733,13502.092842238,15207.294879042274,1000,205.83262140844144,193.41630377011114,218.78309088858435,1000,186.22,186.000975,186.443,1000
0.0,DSN-30,200,BatchVCG_B2ms,1000,0.512536576450892,0.4947369653464732,0.5305247561536981,1000,0.0,0.0,0.0,1000,6.667923182249069e-06,6.601549699553288e-06,6.744377670111135e-06,1000,14347.222259815373,13512.749110980747,15228.061899620541,1000,205.8120389200399,193.27714766389985,218.68254215072713,1000,186.22,186.001,186.438,1000
0.0,DSN-30,200,BatchVCG_B5ms,1000,0.512536576450892,0.49444619351349867,0.5300911343316471,1000,0.0,0.0,0.0,1000,6.677664816379547e-06,6.619633713853546e-06,6.743032427038997e-06,1000,14350.222269557007,13524.282890812467,15211.540359288514,1000,205.75030431116048,193.0482399423673,218.55405439857432,1000,186.22,185.995,186.438,1000
0.0,DSN-30,200,FastVCG,1000,0.512536576450892,0.49503907029279187,0.5305806538820098,1000,0.0,0.0,0.0,1000,6.797573994845152e-06,6.735818219021894e-06,6.866362231085077e-06,1000,14345.222389466186,13495.951891764984,15205.235907978276,1000,205.85320130136296,193.02886802270768,218.78858749943555,1000,186.22,186.001,186.44504999999998,1000
0.0,DSN-30,200,HoldBack,1000,0.9996305553459859,0.9994930362854451,0.9997509347523226,1000,0.9941019972783436,0.9937044709628458,0.994481665766852,1000,1.1691389139741659e-05,1.1596992702106946e-05,1.1793822221807204e-05,1000,1195263.8808007904,1195263.869095019,1195263.892999164,1000,1.2250657993562628e-49,1.2246632667997398e-49,1.2254500912833997e-49,1000,186.22,186.00197500000002,186.445,1000
0.0,DSN-30,200,LIA_lambda0.25_per_s,1000,0.9868037651082873,0.9856706589408109,0.9878962244232399,1000,0.9678640912680778,0.9663100188911004,0.9693965359106897,1000,3.817530511878431e-05,3.7942294302047234e-05,3.843176328518893e-05,1000,1195263.7146821844,1195263.6982303204,1195263.731207757,1000,1.209365784092317e-49,1.2079585498294575e-49,1.210734812300998e-49,1000,186.22,186.002,186.445,1000
0.0,DSN-30,200,LIA_lambda0.5_per_s,1000,0.9865820191276296,0.985445767572749,0.9876844542111699,1000,0.9675327366577894,0.9659265344602673,0.969093973977677,1000,3.7774911150336266e-05,3.753714796039276e-05,3.801999962015543e-05,1000,1195263.7142817904,1195263.6979497438,1195263.730890789,1000,1.2090940649804932e-49,1.2076781929989244e-49,1.210468346103827e-49,1000,186.22,186.0,186.443,1000
0.0,DSN-30,200,LIA_lambda1_per_s,1000,0.9859040785312532,0.9847652932790285,0.9870284112703335,1000,0.9662123484529068,0.9646433487140003,0.9677388888937833,1000,3.75394654693082e-05,3.7305243453010914e-05,3.7781667610397564e-05,1000,1195263.7140463449,1195263.6978102785,1195263.7301829176,1000,1.208262939113694e-49,1.206855444913624e-49,1.209631369881124e-49,1000,186.22,186.0,186.443,1000
0.0,DSN-30,200,LIA_lambda2_per_s,1000,0.9842096314118787,0.9830194854692788,0.9853535566175569,1000,0.9628497462024131,0.9612724909215656,0.9644296742411541,1000,3.77767545869574e-05,3.754374037671369e-05,3.8012395577970894e-05,1000,1195263.714283634,1195263.6975670157,1195263.7302047014,1000,1.206185147701411e-49,1.204693347722412e-49,1.2076464101218396e-49,1000,186.22,185.997,186.446025,1000
0.0,DSN-30,200,SyncVCG,1000,0.9996305553459859,0.9994922532984022,0.9997537338021474,1000,0.9941019972783436,0.9937022266670515,0.9944855581969455,1000,1.32088721729815e-05,1.3091115816496312e-05,1.333854325930588e-05,1000,1195263.882318273,1195263.8704380477,1195263.8938116555,1000,1.2250656134904339e-49,1.2246623382866575e-49,1.2254568584053834e-49,1000,186.22,185.992,186.443,1000
0.0,DSN-30,500,BatchVCG_B0.5ms,1000,0.5044768066997181,0.4864784341440824,0.5220970830474534,1000,0.0,0.0,0.0,1000,1.6019715811125933e-05,1.5914467969560066e-05,1.612458384479396e-05,1000,5494.624644589627,5160.571364455621,5834.414091202695,1000,322.47191726515103,308.5581419369982,337.2401513157539,1000,465.35,465.002,465.706025,1000
0.0,DSN-30,500,BatchVCG_B10ms,1000,0.5054442280276951,0.48695617135559693,0.5232538215145456,1000,0.0003731967508167413,0.0,0.0010227980111083522,1000,1.5889327274635435e-05,1.578894120757468e-05,1.5995322141679934e-05,1000,5504.12451420109,5178.381688192309,5852.18446396958,1000,322.67673323896986,308.0999061883271,337.31175483371965,1000,465.35,465.001975,465.696,1000
0.0,DSN-30,500,BatchVCG_B1ms,1000,0.5044768066997181,0.4867037538757768,0.5225386748380991,1000,0.0,0.0,0.0,1000,1.5976287773810326e-05,1.587388908083085e-05,1.6081453691003844e-05,1000,5495.124601161589,5164.249127784178,5844.118717458636,1000,322.45579760883226,307.7865125978168,336.9272717527969,1000,465.35,464.999,465.704,1000
0.0,DSN-30,500,BatchVCG_B2ms,1000,0.5044768066997181,0.4862219262205107,0.522112018590366,1000,0.0,0.0,0.0,1000,1.5928496490232645e-05,1.5783484480925838e-05,1.612047825474292e-05,1000,5496.124553370306,5166.145451546233,5836.575124011986,1000,322.4235562893378,307.7905908867734,336.9458330621007,1000,465.35,464.99897500000003,465.701,1000
0.0,DSN-30,500,BatchVCG_B5ms,1000,0.5051134865410932,0.48698131136370715,0.5233008871856819,1000,0.00011749724803965329,0.0,0.0003524917441189599,1000,1.591319963335991e-05,1.5805926808388904e-05,1.6019174325629138e-05,1000,5499.124538073449,5168.544370206685,5848.032853114856,1000,322.6815290659643,308.0330277202178,337.1414135384295,1000,465.35,464.998,465.692,1000
0.0,DSN-30,500,FastVCG,1000,0.5044768066997181,0.48633357494997353,0.5224568258048871,1000,0.0,0.0,0.0,1000,1.6225625528022648e-05,1.609830623783637e-05,1.6360387069289573e-05,1000,5494.124850499344,5160.088300480178,5833.655509445904,1000,322.48803436908094,307.8259589458916,337.0233302268227,1000,465.35,464.997975,465.691,1000
0.0,DSN-30,500,HoldBack,1000,0.9998738030446916,0.9998229369651045,0.9999175500886336,1000,0.9976982380467121,0.9975534752123106,0.9978371184792449,1000,2.872328704688698e-05,2.8547674874425867e-05,2.8899692566483284e-05,1000,1195264.01807025,1195264.013245765,1195264.0226990625,1000,1.228634129892171e-49,1.228471461367091e-49,1.2287962788768927e-49,1000,465.35,465.0,465.689,1000
0.0,DSN-30,500,LIA_lambda0.25_per_s,1000,0.9946676920224123,0.9942273155814264,0.9950992104422923,1000,0.9873194589387382,0.9866979049600041,0.9879402817138662,1000,9.250238013919443e-05,9.20372111228062e-05,9.297662717581261e-05,1000,1195264.0022328433,1195263.9953257455,1195264.0091029261,1000,1.2222389647802604e-49,1.2216547059510329e-49,1.2227856613849865e-49,1000,465.35,465.003,465.69104999999996,1000
