topology,instance_id,bidder_count,feasible_count,infeasible_count,feasible_fraction,mechanism,horizon_ms,opt_value,winner_id,winner_value,payment,welfare_ratio,revenue_ratio,decision_time_ms,clearing_latency_ms,effective_welfare,compute_time_s,clique_number_w,eps_ms
STARLINK-200,879,1000,942,58,0.942,LIA_lambda1_per_s,69.45258962948427,999.8857372278532,714,997.6339047895767,994.5194650092311,0.9977479102317035,0.9946331145461682,69.64888409949914,69.64718849391816,990.7098053202375,0.0001973749604076147,942,0.0
STARLINK-200,879,1000,942,58,0.942,LIA_lambda2_per_s,69.45258962948427,999.8857372278532,714,997.6339047895767,989.7530056320611,0.9977479102317035,0.9898661104778985,69.64984219759778,69.6481465920168,990.709710400524,0.00019833305850625038,942,0.0
STARLINK-200,880,1000,947,53,0.947,SyncVCG,69.45258962948427,999.5460709738135,202,999.5460709738135,993.0779371937757,1.0,0.9935289288129199,69.56533961490348,69.56459163227284,992.616898744351,0.00011274998541921377,947,0.0
STARLINK-200,880,1000,947,53,0.947,HoldBack,69.45258962948427,999.5460709738135,202,999.5460709738135,993.0779371937757,1.0,0.9935289288129199,69.51254771117672,69.51179972854608,992.6221389717585,5.99580816924572e-05,947,0.0
STARLINK-200,880,1000,947,53,0.947,LIA_lambda0.25_per_s,69.45258962948427,999.5460709738135,202,999.5460709738135,994.1475848211924,1.0,0.9945990622049451,69.6553216136259,69.65457363099526,992.6079670192843,0.00020412495359778404,947,0.0
STARLINK-200,880,1000,947,53,0.947,LIA_lambda0.5_per_s,69.45258962948427,999.5460709738135,202,999.5460709738135,996.0549944283905,1.0,0.996507338033932,69.6645716258523,69.66382364322166,992.6070488561257,0.0002133749658241868,947,0.0
STARLINK-200,880,1000,947,53,0.947,LIA_lambda1_per_s,69.45258962948427,999.5460709738135,83,992.2438278350136,991.9116558747301,0.9926944406557612,0.9923621178445076,69.63757165309163,69.63682367046098,985.358159615953,0.00018637499306350946,947,0.0
STARLINK-200,880,1000,947,53,0.947,LIA_lambda2_per_s,69.45258962948427,999.5460709738135,83,992.2438278350136,988.6439637306174,0.9926944406557612,0.9890929417264633,69.62652965981634,69.6257816771857,985.3592476483709,0.0001753329997882247,947,0.0
STARLINK-200,881,1000,954,46,0.954,SyncVCG,69.45258962948427,999.438328740356,927,999.438328740356,999.2945702520989,1.0,0.999856160721354,69.55929765970066,69.55608639139514,992.5107475683659,0.00010670803021639585,954,0.0
STARLINK-200,881,1000,954,46,0.954,HoldBack,69.45258962948427,999.438328740356,927,999.438328740356,999.2945702520989,1.0,0.999856160721354,69.50679760918572,69.5035863408802,992.5159582684823,5.420797970145941e-05,954,0.0
STARLINK-200,881,1000,954,46,0.954,LIA_lambda0.25_per_s,69.45258962948427,999.438328740356,644,999.2945702520989,997.616642569362,0.999856160721354,0.9981772900652209,69.62556938067952,69.622358112374,992.3614089667548,0.000173417036421597,954,0.0
STARLINK-200,881,1000,954,46,0.954,LIA_lambda0.5_per_s,69.45258962948427,999.438328740356,644,999.2945702520989,996.0260488879396,0.999856160721354,0.9965858024909681,69.62536029876152,69.622149030456,992.3614297152376,0.00017320795450359583,954,0.0
STARLINK-200,881,1000,954,46,0.954,LIA_lambda1_per_s,69.45258962948427,999.438328740356,644,999.2945702520989,995.0716767990608,0.999856160721354,0.9956308940574665,69.6241942828981,69.62098301459258,992.3615454261613,0.00017204193864017725,954,0.0
STARLINK-200,881,1000,954,46,0.954,LIA_lambda2_per_s,69.45258962948427,999.438328740356,644,999.2945702520989,998.2529052553563,0.999856160721354,0.998813910322517,69.65406831712404,69.65085704881852,992.3585808463122,0.00020191597286611795,954,0.0
STARLINK-200,882,1000,943,57,0.943,SyncVCG,69.45258962948427,999.6929573596583,245,999.6929573596583,998.4631884552737,1.0,0.9987698533881517,69.57796462372497,69.57195139450853,992.7620362173876,0.0001253749942407012,943,0.0
STARLINK-200,882,1000,943,57,0.943,HoldBack,69.45258962948427,999.6929573596583,245,999.6929573596583,998.4631884552737,1.0,0.9987698533881517,69.51775659833655,69.51174336912011,992.7680134595696,6.516696885228157e-05,943,0.0
STARLINK-200,882,1000,943,57,0.943,LIA_lambda0.25_per_s,69.45258962948427,999.6929573596583,330,997.0983518003377,996.8224568224272,0.9974045975414558,0.9971286178260047,69.6465167474442,69.64050351822776,990.1786312797698,0.00019649998284876347,943,0.0
STARLINK-200,882,1000,943,57,0.943,LIA_lambda0.5_per_s,69.45258962948427,999.6929573596583,330,997.0983518003377,995.1844213333363,0.9974045975414558,0.9954900792356989,69.65205869883977,69.64604546962333,990.1780825277372,0.0002020419342443347,943,0.0
STARLINK-200,882,1000,943,57,0.943,LIA_lambda1_per_s,69.45258962948427,999.6929573596583,330,997.0983518003377,995.7965427533577,0.9974045975414558,0.9961023886608228,69.64264174704186,69.63662851782543,990.1790149741037,0.00019262498244643211,943,0.0
STARLINK-200,882,1000,943,57,0.943,LIA_lambda2_per_s,69.45258962948427,999.6929573596583,826,990.5994043482257,986.7176462308291,0.9909036540224809,0.987020703673757,69.62143378578804,69.6154205565716,983.7272530733749,0.00017141702119261026,943,0.0
STARLINK-200,883,1000,940,60,0.94,SyncVCG,69.45258962948427,999.7301813318776,978,999.7301813318776,999.2799285495865,1.0,0.9995496256983147,69.55433964755937,69.55117065267403,992.80106522607,0.00010175001807510853,940,0.0
STARLINK-200,883,1000,940,60,0.94,HoldBack,69.45258962948427,999.7301813318776,978,999.7301813318776,999.2799285495865,1.0,0.9995496256983147,69.51892261419997,69.51575361931462,992.8045814391412,6.633298471570015e-05,940,0.0
STARLINK-200,883,1000,940,60,0.94,LIA_lambda0.25_per_s,69.45258962948427,999.7301813318776,978,999.7301813318776,993.2004190114216,1.0,0.9934684753522627,69.65520398363878,69.65203498875344,992.7910514545414,0.00020629202481359243,940,0.0
STARLINK-200,883,1000,940,60,0.94,LIA_lambda0.5_per_s,69.45258962948427,999.7301813318776,978,999.7301813318776,992.6148821325016,1.0,0.9928827804419221,69.63470394395699,69.63153494907165,992.7930866822226,0.00018579198513180017,940,0.0
STARLINK-200,883,1000,940,60,0.94,LIA_lambda1_per_s,69.45258962948427,999.7301813318776,978,999.7301813318776,991.4448437731195,1.0,0.9917124262991439,69.62382795893063,69.62065896404529,992.7941664430842,0.00017491600010544062,940,0.0
STARLINK-200,883,1000,940,60,0.94,LIA_lambda2_per_s,69.45258962948427,999.7301813318776,978,999.7301813318776,989.7843203324923,1.0,0.9900514546973713,69.61899602458288,69.61582702969754,992.7946461548235,0.00017008406575769186,940,0.0
STARLINK-200,884,1000,943,57,0.943,SyncVCG,69.45258962948427,997.9717380846051,304,997.9717380846051,997.3563471994518,1.0,0.9993833584041824,69.5572556185405,69.55687168796003,991.0542447210217,0.00010466598905622959,943,0.0
STARLINK-200,884,1000,943,57,0.943,HoldBack,69.45258962948427,997.9717380846051,304,997.9717380846051,997.3563471994518,1.0,0.9993833584041824,69.50613159712955,69.50574766654908,991.0593114018159,5.3541967645287514e-05,943,0.0
STARLINK-200,884,1000,943,57,0.943,LIA_lambda0.25_per_s,69.45258962948427,997.9717380846051,775,997.3563471994518,997.2516505077807,0.9993833584041824,0.9992784489286175,69.62256803763862,69.62218410705815,990.4366506475287,0.00017320795450359583,943,0.0
STARLINK-200,884,1000,943,57,0.943,LIA_lambda0.5_per_s,69.45258962948427,997.9717380846051,752,994.8758476055997,994.6204090511933,0.9968978174823394,0.9966418597786707,69.62606818070466,69.6256842501242,987.9730150501522,0.00017670809756964445,943,0.0
STARLINK-200,884,1000,943,57,0.943,LIA_lambda1_per_s,69.45258962948427,997.9717380846051,68,994.1345562758758,993.9041298920139,0.9961550195638866,0.9959241248651007,69.62844305326993,69.62805912268946,987.2366326295926,0.00017908297013491392,943,0.0
STARLINK-200,884,1000,943,57,0.943,LIA_lambda2_per_s,69.45258962948427,997.9717380846051,68,994.1345562758758,992.9333612770673,0.9961550195638866,0.9949513832754343,69.6377771173587,69.63739318677823,987.2357111370226,0.00018841703422367573,943,0.0
STARLINK-200,885,1000,938,62,0.938,SyncVCG,69.45258962948427,999.9869891361425,446,999.9869891361425,999.9163986963106,1.0,0.9999294086417135,69.56267253988042,69.55776351364148,993.0554383911239,0.0001100829103961587,938,0.0
STARLINK-200,885,1000,938,62,0.938,HoldBack,69.45258962948427,999.9869891361425,446,999.9869891361425,999.9163986963106,1.0,0.9999294086417135,69.51596461728766,69.51105559104872,993.060076757611,6.337498780339956e-05,938,0.0
STARLINK-200,885,1000,938,62,0.938,LIA_lambda0.25_per_s,69.45258962948427,999.9869891361425,183,999.9163986963106,998.3195402761572,0.9999294086417135,0.9983325294447823,69.63553910057313,69.63063007433418,992.978101742601,0.00018316600471735,938,0.0
STARLINK-200,885,1000,938,62,0.938,LIA_lambda0.5_per_s,69.45258962948427,999.9869891361425,183,999.9163986963106,997.0959897619084,0.9999294086417135,0.9971089630108773,69.63424805465407,69.62933902841512,992.9782299406419,0.0001818749587982893,938,0.0
STARLINK-200,885,1000,938,62,0.938,LIA_lambda1_per_s,69.45258962948427,999.9869891361425,183,999.9163986963106,994.6533856831032,0.9999294086417135,0.9946663271512695,69.63345608121968,69.62854705498073,992.978308581883,0.00018108298536390066,938,0.0
STARLINK-200,885,1000,938,62,0.938,LIA_lambda2_per_s,69.45258962948427,999.9869891361425,183,999.9163986963106,994.9465275803014,0.9999294086417135,0.9949594728625466,69.644248130799,69.63933910456005,992.9772369553474,0.000191875034943223,938,0.0
STARLINK-200,886,1000,942,58,0.942,SyncVCG,69.45258962948427,999.4586630613715,388,999.4586630613715,998.7710322073867,1.0,0.9993119967044175,69.55908962552056,69.55305315341137,992.5312420008569,0.00010649999603629112,942,0.0
STARLINK-200,886,1000,942,58,0.942,HoldBack,69.45258962948427,999.4586630613715,388,999.4586630613715,998.7710322073867,1.0,0.9993119967044175,69.51208961688533,69.50605314477615,992.5359069095139,5.949998740106821e-05,942,0.0
STARLINK-200,886,1000,942,58,0.942,LIA_lambda0.25_per_s,69.45258962948427,999.4586630613715,174,998.7710322073867,997.4072414096465,0.9993119967044175,0.9979474672364724,69.6171456023374,69.61110913022821,991.8426189794673,0.00017074996139854193,942,0.0
STARLINK-200,886,1000,942,58,0.942,LIA_lambda0.5_per_s,69.45258962948427,999.4586630613715,551,994.2415648876399,993.4426380285969,0.9947800760886384,0.9939807165067265,69.61614559472291,69.61010912261372,987.3446710311779,0.00016974995378404856,942,0.0
STARLINK-200,886,1000,942,58,0.942,LIA_lambda1_per_s,69.45258962948427,999.4586630613715,551,994.2415648876399,992.6241423111247,0.9947800760886384,0.9931617774673017,69.61618762065409,69.6101511485449,987.34466688177,0.00016979197971522808,942,0.0
STARLINK-200,886,1000,942,58,0.942,LIA_lambda2_per_s,69.45258962948427,999.4586630613715,551,994.2415648876399,991.3624656898184,0.9947800760886384,0.9918994174839065,69.6169375681573,69.61090109604811,987.344592836106,0.0001705419272184372,942,0.0
STARLINK-200,887,1000,954,46,0.954,SyncVCG,69.45258962948427,999.316462682533,516,999.316462682533,997.8942552416732,1.0,0.9985768197623383,69.54596461289182,69.54511296567433,992.390815214093,9.337498340755701e-05,954,0.0
STARLINK-200,887,1000,954,46,0.954,HoldBack,69.45258962948427,999.316462682533,516,999.316462682533,997.8942552416732,1.0,0.9985768197623383,69.5060896876137,69.50523804039621,992.3947723729428,5.350005812942982e-05,954,0.0
STARLINK-200,887,1000,954,46,0.954,LIA_lambda0.25_per_s,69.45258962948427,999.316462682533,516,999.316462682533,998.3499564999838,1.0,0.9990328327225244,69.6558783962162,69.65502674899871,992.3799075311346,0.0002077920362353325,954,0.0
STARLINK-200,887,1000,954,46,0.954,LIA_lambda0.5_per_s,69.45258962948427,999.316462682533,147,996.2538665234106,995.1246293801761,0.9969353090102195,0.9958052994632907,69.65400329462753,69.65315164741004,989.3387552811345,0.00020591693464666605,954,0.0
STARLINK-200,887,1000,954,46,0.954,LIA_lambda1_per_s,69.45258962948427,999.316462682533,147,996.2538665234106,993.2202924995562,0.9969353090102195,0.9938996600069887,69.64346142157481,69.64260977435733,989.3397982300407,0.0001953750615939498,954,0.0
STARLINK-200,887,1000,954,46,0.954,LIA_lambda2_per_s,69.45258962948427,999.316462682533,147,996.2538665234106,991.5931881329791,0.9969353090102195,0.9922714426931166,69.63891936137841,69.63806771416093,989.3402475942346,0.0001908330013975501,954,0.0
STARLINK-200,888,1000,952,48,0.952,SyncVCG,69.45258962948427,997.1806526202049,845,997.1806526202049,996.8103026967028,1.0,0.9996286029792807,69.56088160656944,69.56043019527627,990.2682903191867,0.00010829197708517313,952,0.0
STARLINK-200,888,1000,952,48,0.952,HoldBack,69.45258962948427,997.1806526202049,845,997.1806526202049,996.8103026967028,1.0,0.9996286029792807,69.50733963892415,69.50688822763098,990.273592424657,5.4750009439885616e-05,952,0.0
STARLINK-200,888,1000,952,48,0.952,LIA_lambda0.25_per_s,69.45258962948427,997.1806526202049,845,997.1806526202049,996.5906708579793,1.0,0.9994083501713803,69.62776270301536,69.6273112917222,990.2616673184311,0.0001753749093040824,952,0.0
STARLINK-200,888,1000,952,48,0.952,LIA_lambda0.5_per_s,69.45258962948427,997.1806526202049,952,994.6104498676834,993.2218030767823,0.9974225304654999,0.9960299575277355,69.64430380684779,69.64385239555462,987.7076642608803,0.00019191601313650608,952,0.0
STARLINK-200,888,1000,952,48,0.952,LIA_lambda1_per_s,69.45258962948427,997.1806526202049,952,994.6104498676834,991.3906165834645,0.9974225304654999,0.9941935936868346,69.62472181839392,69.62427040710075,987.7095983907817,0.00017233402468264103,952,0.0
STARLINK-200,888,1000,952,48,0.952,LIA_lambda2_per_s,69.45258962948427,997.1806526202049,952,994.6104498676834,990.6356597269681,0.9974225304654999,0.993436502326796,69.62447082696006,69.6240194156669,987.7096231814469,0.00017208303324878216,952,0.0
STARLINK-200,889,1000,962,38,0.962,SyncVCG,69.45258962948427,998.8998865280901,830,997.298134604084,996.794181610898,0.9983964840264691,0.9978919760172253,69.56267265629575,69.55823478728468,990.385175358955,0.00011008302681148052,962,0.0
STARLINK-200,889,1000,962,38,0.962,HoldBack,69.45258962948427,998.8998865280901,830,997.298134604084,996.794181610898,0.9983964840264691,0.9978919760172253,69.50583962750241,69.50140175849134,990.3908040338684,5.324999801814556e-05,962,0.0
STARLINK-200,889,1000,962,38,0.962,LIA_lambda0.25_per_s,69.45258962948427,998.8998865280901,830,997.298134604084,996.8275008836941,0.9983964840264691,0.9979253319853715,69.62364591879168,69.61920804978061,990.3791366758379,0.00017916690558195114,962,0.0
STARLINK-200,889,1000,962,38,0.962,LIA_lambda0.5_per_s,69.45258962948427,998.8998865280901,830,997.298134604084,996.8608212702362,0.9983964840264691,0.9979586890684901,69.64281195530066,69.63837408628959,990.3772385133879,0.00019833294209092855,962,0.0
STARLINK-200,889,1000,962,38,0.962,LIA_lambda1_per_s,69.45258962948427,998.8998865280901,830,997.298134604084,996.9274653847006,0.9983964840264691,0.9980254065797873,69.64006199256846,69.63562412355739,990.377510863475,0.0001955829793587327,962,0.0
STARLINK-200,889,1000,962,38,0.962,LIA_lambda2_per_s,69.45258962948427,998.8998865280901,830,997.298134604084,997.0607669801994,0.9983964840264691,0.9981588549836732,69.64752002374598,69.64308215473491,990.3767722371151,0.00020304101053625345,962,0.0
STARLINK-200,890,1000,947,53,0.947,SyncVCG,69.45258962948427,999.6155995408503,413,999.6155995408503,999.3205323113042,1.0,0.9997048193028584,69.5747556353788,69.57437301767484,992.6849743332742,0.00012216600589454174,947,0.0
STARLINK-200,890,1000,947,53,0.947,HoldBack,69.45258962948427,999.6155995408503,413,999.6155995408503,999.3205323113042,1.0,0.9997048193028584,69.50867259435907,69.5082899766551,992.6915343191372,5.608296487480402e-05,947,0.0
STARLINK-200,890,1000,947,53,0.947,LIA_lambda0.25_per_s,69.45258962948427,999.6155995408503,317,999.3205323113042,996.908003552965,0.9997048193028584,0.9972913628107355,69.64880507501424,69.64842245731028,992.3846043109155,0.00019875005818903446,947,0.0
STARLINK-200,890,1000,947,53,0.947,LIA_lambda0.5_per_s,69.45258962948427,999.6155995408503,317,999.3205323113042,997.0399224141377,0.9997048193028584,0.9974233324010793,69.63468005477101,69.63429743706705,992.386006057168,0.00018462503794580698,947,0.0
STARLINK-200,890,1000,947,53,0.947,LIA_lambda1_per_s,69.45258962948427,999.6155995408503,317,999.3205323113042,997.6573239249219,0.9997048193028584,0.9980409713325523,69.62043000447214,69.62004738676818,992.3874202132257,0.00017037498764693737,947,0.0
STARLINK-200,890,1000,947,53,0.947,LIA_lambda2_per_s,69.45258962948427,999.6155995408503,317,999.3205323113042,999.1943564504354,0.9997048193028584,0.9995785949212793,69.62138810257078,69.62100548486681,992.3873251327802,0.00017133308574557304,947,0.0
STARLINK-200,891,1000,950,50,0.95,SyncVCG,69.45258962948427,999.6168698826015,741,999.6168698826015,999.3263429616353,1.0,0.9997093617267581,69.55013169933662,69.54858122125162,992.6887961868097,9.754206985235214e-05,950,0.0
STARLINK-200,891,1000,950,50,0.95,HoldBack,69.45258962948427,999.6168698826015,741,999.6168698826015,999.3263429616353,1.0,0.9997093617267581,69.50538153321102,69.50383105512603,992.6932384956034,5.279190372675657e-05,950,0.0
STARLINK-200,891,1000,950,50,0.95,LIA_lambda0.25_per_s,69.45258962948427,999.6168698826015,204,998.3852993919021,997.6509006503612,0.998767957476704,0.9980332772570444,69.6194507371226,69.61790025903761,991.4588886560709,0.00017112493515014648,950,0.0
STARLINK-200,891,1000,950,50,0.95,LIA_lambda0.5_per_s,69.45258962948427,999.6168698826015,204,998.3852993919021,995.6887979345225,0.998767957476704,0.9960704225124369,69.6208678608352,69.61931738275021,991.4587481540907,0.00017254205886274576,950,0.0
STARLINK-200,891,1000,950,50,0.95,LIA_lambda1_per_s,69.45258962948427,999.6168698826015,204,998.3852993919021,996.5547606417927,0.998767957476704,0.996936717123263,69.64615874025614,69.64460826217115,991.4562406708966,0.00019783293828368187,950,0.0
STARLINK-200,891,1000,950,50,0.95,LIA_lambda2_per_s,69.45258962948427,999.6168698826015,761,988.8280052314393,982.9634217197731,0.9892070002255672,0.9833401689541472,69.64924281496198,69.64769233687699,981.964973820848,0.00020091701298952103,950,0.0
STARLINK-200,892,1000,932,68,0.932,SyncVCG,69.45258962948427,999.43438796206,612,999.43438796206,999.4125381022517,1.0,0.9999781377746538,69.56217358381107,69.55941562441804,992.5065036768759,0.00010958395432680845,932,0.0
STARLINK-200,892,1000,932,68,0.932,HoldBack,69.45258962948427,999.43438796206,612,999.43438796206,999.4125381022517,1.0,0.9999781377746538,69.50458967619196,69.50183171679892,992.5122189336132,5.200004670768976e-05,932,0.0
STARLINK-200,892,1000,932,68,0.932,LIA_lambda0.25_per_s,69.45258962948427,999.43438796206,612,999.43438796206,999.2408056124078,1.0,0.9998063080958752,69.6442817992894,69.64152383989637,992.4983544165453,0.00019216700457036495,932,0.0
STARLINK-200,892,1000,932,68,0.932,LIA_lambda0.5_per_s,69.45258962948427,999.43438796206,966,998.5428392105798,998.0386723468156,0.9991079466924306,0.9986034945044363,69.65598980462086,69.65323184522782,991.6118319963896,0.0002038750099018216,932,0.0
STARLINK-200,892,1000,932,68,0.932,LIA_lambda1_per_s,69.45258962948427,999.43438796206,825,996.1728261227543,995.9973459955154,0.9967365923380359,0.9965610129009539,69.62115682693106,69.61839886753802,989.2617153445927,0.00016904203221201897,932,0.0
STARLINK-200,892,1000,932,68,0.932,LIA_lambda2_per_s,69.45258962948427,999.43438796206,825,996.1728261227543,993.4583417716617,0.9967365923380359,0.9940205717730165,69.6257807270987,69.62302276770566,989.2612579199574,0.000173665932379663,932,0.0
STARLINK-200,893,1000,957,43,0.957,SyncVCG,69.45258962948427,999.8611660786557,27,999.8611660786557,996.9441851857842,1.0,0.9970826140750004,69.54508963533297,69.54480522358546,992.9317741628524,9.250000584870577e-05,957,0.0
STARLINK-200,893,1000,957,43,0.957,HoldBack,69.45258962948427,999.8611660786557,27,999.8611660786557,996.9441851857842,1.0,0.9970826140750004,69.50521471005484,69.50493029830733,992.9357334787763,5.2625080570578575e-05,957,0.0
STARLINK-200,893,1000,957,43,0.957,LIA_lambda0.25_per_s,69.45258962948427,999.8611660786557,27,999.8611660786557,997.0252276164215,1.0,0.9971636677586384,69.61916555716724,69.61888114541972,992.9244189564457,0.00016879208851605654,957,0.0
STARLINK-200,893,1000,957,43,0.957,LIA_lambda0.5_per_s,69.45258962948427,999.8611660786557,27,999.8611660786557,997.1634507631157,1.0,0.9973019100980588,69.62066545217365,69.62038104042614,992.924270028219,0.00017029198352247477,957,0.0
STARLINK-200,893,1000,957,43,0.957,LIA_lambda1_per_s,69.45258962948427,999.8611660786557,27,999.8611660786557,997.4399545470917,1.0,0.9975784522754696,69.62012353885055,69.61983912710303,992.9243238361096,0.00016975007019937038,957,0.0
STARLINK-200,893,1000,957,43,0.957,LIA_lambda2_per_s,69.45258962948427,999.8611660786557,27,999.8611660786557,997.9931921517821,1.0,0.9981317666989712,69.61916544075191,69.6188810290044,992.9244189680048,0.0001687919721007347,957,0.0
STARLINK-200,894,1000,934,66,0.934,SyncVCG,69.45258962948427,999.7943974725604,940,999.7943974725604,999.777458421594,1.0,0.9999830574656058,69.54008971367583,69.53125410994475,992.8668137310297,8.750008419156075e-05,934,0.0
STARLINK-200,894,1000,934,66,0.934,HoldBack,69.45258962948427,999.7943974725604,940,999.7943974725604,999.777458421594,1.0,0.9999830574656058,69.50396464232907,69.495129038598,992.8704004759566,5.137501284480095e-05,934,0.0
STARLINK-200,894,1000,934,66,0.934,LIA_lambda0.25_per_s,69.45258962948427,999.7943974725604,240,999.1450454645156,996.486379089279,0.9993505144560859,0.9966913013399116,69.63372417789127,69.6248885741602,992.2126705148044,0.00018224993254989386,934,0.0
STARLINK-200,894,1000,934,66,0.934,LIA_lambda0.5_per_s,69.45258962948427,999.7943974725604,240,999.1450454645156,994.1340015852425,0.9993505144560859,0.9943384400816536,69.61697422497149,69.60813862124041,992.214332467748,0.00016549997963011265,934,0.0
STARLINK-200,894,1000,934,66,0.934,LIA_lambda1_per_s,69.45258962948427,999.7943974725604,240,999.1450454645156,991.6320806350085,0.9993505144560859,0.9918360046243648,69.6393912757578,69.63055567202673,992.2121082183329,0.00018791703041642904,934,0.0
STARLINK-200,894,1000,934,66,0.934,LIA_lambda2_per_s,69.45258962948427,999.7943974725604,240,999.1450454645156,993.689377373052,0.9993505144560859,0.9938937244348022,69.62101628136064,69.61218067762957,992.2139314092009,0.00016954203601926565,934,0.0
STARLINK-200,895,1000,933,67,0.933,SyncVCG,69.45258962948427,999.5500749822802,43,999.5500749822802,999.410314335099,1.0,0.9998601764427023,69.55250564057931,69.55137888710867,992.6221865212867,9.9916011095047e-05,933,0.0
STARLINK-200,895,1000,933,67,0.933,HoldBack,69.45258962948427,999.5500749822802,43,999.5500749822802,999.410314335099,1.0,0.9998601764427023,69.5113816953133,69.51025494184266,992.6262685837271,5.879206582903862e-05,933,0.0
STARLINK-200,895,1000,933,67,0.933,LIA_lambda0.25_per_s,69.45258962948427,999.5500749822802,130,999.410314335099,996.0264349219749,0.9998601764427023,0.9964747738522577,69.62289143256321,69.62176467909256,992.4764089077236,0.00017083401326090097,933,0.0
STARLINK-200,895,1000,933,67,0.933,LIA_lambda0.5_per_s,69.45258962948427,999.5500749822802,130,999.410314335099,996.0154771176042,0.9998601764427023,0.9964638111154774,69.62764141052439,69.62651465705375,992.4759374837286,0.00017558399122208357,933,0.0
STARLINK-200,895,1000,933,67,0.933,LIA_lambda1_per_s,69.45258962948427,999.5500749822802,130,999.410314335099,995.9935618705182,0.9998601764427023,0.9964418860037352,69.62893245644345,69.62780570297281,992.475809350536,0.00017687503714114428,933,0.0
STARLINK-200,895,1000,933,67,0.933,LIA_lambda2_per_s,69.45258962948427,999.5500749822802,130,999.410314335099,995.9497328229346,0.9998601764427023,0.9963980372274902,69.61964041828587,69.61851366481523,992.4767315632735,0.000167582998983562,933,0.0
STARLINK-200,896,1000,948,52,0.948,SyncVCG,69.45258962948427,999.9687127756495,42,999.9687127756495,999.746565556183,1.0,0.9997778458299461,69.54350661978677,69.54050581333411,993.0390024712704,9.091699030250311e-05,948,0.0
STARLINK-200,896,1000,948,52,0.948,HoldBack,69.45258962948427,999.9687127756495,42,999.9687127756495,999.746565556183,1.0,0.9997778458299461,69.50421458602503,69.50121377957237,993.0429043311372,5.162495654076338e-05,948,0.0
STARLINK-200,896,1000,948,52,0.948,LIA_lambda0.25_per_s,69.45258962948427,999.9687127756495,440,999.746565556183,997.2881068052042,0.9997778458299461,0.9973193101582102,69.61712538913876,69.6141245826861,992.8110857359083,0.0001705000177025795,948,0.0
STARLINK-200,896,1000,948,52,0.948,LIA_lambda0.5_per_s,69.45258962948427,999.9687127756495,440,999.746565556183,994.6146867079534,0.9997778458299461,0.994645806414448,69.61670838945598,69.61370758300332,992.8111271360999,0.00017008301801979542,948,0.0
STARLINK-200,896,1000,948,52,0.948,LIA_lambda1_per_s,69.45258962948427,999.9687127756495,440,999.746565556183,995.2264402483017,0.9997778458299461,0.9952575790954655,69.61641735115141,69.61341654469875,992.811156030707,0.00016979197971522808,948,0.0
STARLINK-200,896,1000,948,52,0.948,LIA_lambda2_per_s,69.45258962948427,999.9687127756495,440,999.746565556183,996.5891811523401,0.9997778458299461,0.9966203626372182,69.62204242308677,69.6190416166341,992.8105975674471,0.00017541705165058374,948,0.0
STARLINK-200,897,1000,939,61,0.939,SyncVCG,69.45258962948427,999.6112222033864,573,999.6112222033864,997.3211828588551,1.0,0.9977090699927482,69.5635486815925,69.56101342578249,992.681953526854,0.0001109590521082282,939,0.0
STARLINK-200,897,1000,939,61,0.939,HoldBack,69.45258962948427,999.6112222033864,573,999.6112222033864,997.3211828588551,1.0,0.9977090699927482,69.50900565859482,69.50647040278481,992.6873679290819,5.641602911055088e-05,939,0.0
STARLINK-200,897,1000,939,61,0.939,LIA_lambda0.25_per_s,69.45258962948427,999.6112222033864,573,999.6112222033864,994.2439950117896,1.0,0.9946306853380795,69.6205861163819,69.6180508605719,992.676291539782,0.00016958301421254873,939,0.0
STARLINK-200,897,1000,939,61,0.939,LIA_lambda0.5_per_s,69.45258962948427,999.6112222033864,573,999.6112222033864,994.4543472288424,1.0,0.9948411193672105,69.644378032119,69.64184277630899,992.6739297755234,0.00019337492994964123,939,0.0
STARLINK-200,897,1000,939,61,0.939,LIA_lambda1_per_s,69.45258962948427,999.6112222033864,573,999.6112222033864,995.3430744143225,1.0,0.9957301922044693,69.62346110916974,69.62092585335974,992.6760061461052,0.00017245800700038671,939,0.0
STARLINK-200,897,1000,939,61,0.939,LIA_lambda2_per_s,69.45258962948427,999.6112222033864,573,999.6112222033864,998.5680391121286,1.0,0.998956411184582,69.64454508810582,69.64200983229581,992.6739131923113,0.00019354198593646288,939,0.0
STARLINK-200,898,1000,948,52,0.948,SyncVCG,69.45258962948427,998.8262570900243,840,998.8262570900243,998.8222881194172,1.0,0.9999960263653673,69.56633962251797,69.5591448990148,991.9026151027814,0.00011374999303370714,948,0.0
STARLINK-200,898,1000,948,52,0.948,HoldBack,69.45258962948427,998.8262570900243,840,998.8262570900243,998.8222881194172,1.0,0.9999960263653673,69.51379871022507,69.5066039867219,991.9078266633027,6.120908074080944e-05,948,0.0
STARLINK-200,898,1000,948,52,0.948,LIA_lambda0.25_per_s,69.45258962948427,998.8262570900243,182,998.4692481272851,997.5186506918742,0.9996425715081027,0.9986908570045407,69.62144600268816,69.61425127918498,991.5426167994614,0.00017012504395097494,948,0.0
STARLINK-200,898,1000,948,52,0.948,LIA_lambda0.5_per_s,69.45258962948427,998.8262570900243,182,998.4692481272851,997.6033600648498,0.9996425715081027,0.9987756659213812,69.62102900300538,69.6138342795022,991.5426581467578,0.00016970804426819086,948,0.0
